Dates	LEGATRUU Index	LBUSTRUU Index	LAPCTRJU Index	LP06TREU Index	EMUSTRUU Index	LF93TRUU Index	LEGATRUH Index	LGCPTRUH Index	LEGATREH Index	LEGATRCH Index	LGCPTRUU Index	LGCPTREH Index	LGCPTRGH Index	LGCPTRCH Index	BTSYTRUU Index	BTSYTRUH Index	BTSYTREH Index	BTSYTRCH Index	LG30TRUU Index	LG30TRUH Index	LG30TREH Index	LG30TRCH Index	LC07TRUU Index	LUATTRUU Index	LT12TRUU Index	LBUTTRUU Index	LUCRTRUU Index	LUICTRUU Index	LUGCTRUU Index	LF97TRUU Index	LUMSTRUU Index	LF98TRUU Index	LMBITR Index	LUACTRUU Index	LUTLTRUU Index	LG24TRJU Index	LG22TRUU Index	LBEATREU Index	LECPTREU Index	LP01TREU Index	LEF1TREU Index	LEATTREU Index	LC58TRGU Index	LSG1TRGU Index	EMLCTRUU Index	BLXCTREU Index	BECLTRUU Index	LB17TRUU Index	BCIW1T Index	BCIT1T Index	BEIG1T Index	BEMG0Z Index	BCEE1T Index	GB3 Govt	GB6 Govt	GB12 Govt	GT2 Govt	GT5 Govt	GT10 Govt	GT30 Govt	GTII5 Govt	GTII10 Govt	GTII20 Govt	GTII30 Govt	FDFD Index	FDTR Index	PRIME Index	BVMB1Y Index	BVMB2Y Index	BVMB5Y Index	BVMB10Y Index	BVMB30Y Index	GTGBP2Y Govt	GTGBP5Y Govt	GTGBP10Y Govt	GTGBP30Y Govt	UKBRBASE Index	UKAPTARG Index	GTDEM2Y Govt	GTDEM5Y Govt	GTDEM10Y Govt	GTDEM30Y Govt	EURR002W Index	EBBSLONG Index	GTJPY2Y Govt	GTJPY5Y Govt	GTJPY10Y Govt	GTJPY20Y Govt	GTJPY30Y Govt	BOJDTR Index	BJACTOTL Index	GTAUD2Y Govt	GTAUD5Y Govt	GTAUD10Y Govt	GTAUD15Y Govt	RBATCTR Index
09/06/2023	453,0751	2089,92	172,8407	207,4325	1098,304	209,1275	538,2307	267,1581	204,1625	158,8851	255,4324	222,4012	278,4537	178,079	542,3812	643,5992	196,9462	262,3855	1390,212	518,8439	395,7066	319,1318	561,591	2227,75	285,7	335,2578	2992,96	2866,81	2421,32	2189,09	2067,66	2291,99	1268,839	3038,77	3353,17	136,8287	248,8443	226,6488	233,2155	409,3782	132,743	230,8282	227,1023	217,7337	140,5413	146,9915	127,9227	407,1756	357,1414	338,6579	231,5928	443,8928	213,4175	5,247	5,373	5,202	4,597	3,914	3,743	3,883	1,789	1,547	1,716	1,641	5,07	5,25	8,25	3,051	2,952	2,654	2,584	3,596	4,5265	4,2382	4,2354	4,4772	4,5	875	2,907	2,418	2,375	2,513	3,75	1100,657	-0,066	0,077	0,421	1,009	1,253	-0,1	745551,8	4,0005	3,7936	3,9482	4,2139	4,1
12/06/2023	453,0249	2093,76	172,9265	207,1945	1100,764	209,1167	538,782	267,5428	204,3314	158,9818	255,6309	222,6764	278,8199	178,2589	541,9978	644,0379	197,0423	262,4572	1392,078	519,6959	396,2812	319,553	562,5875	2231,1	285,8	335,4618	2998,77	2870,92	2425,38	2192,09	2072,43	2292,62	1269,552	3044,69	3360,47	136,8581	248,865	226,8237	233,4391	409,9064	132,8239	231,0651	225,5719	216,0524	140,4471	147,4926	127,9136	407,2106	356,1475	338,7343	231,1397	442,4901	213,6143	5,226	5,36	5,209	4,579	3,895	3,739	3,882	1,793	1,556	1,728	1,651	5,07	5,25	8,25	3,051	2,952	2,654	2,584	3,596	4,6256	4,3411	4,3351	4,568	4,5	875	2,899	2,418	2,384	2,547	3,75	1100,657	-0,073	0,074	0,423	1,019	1,263	-0,1	744146,5	4,0005	3,7935	3,9482	4,2139	4,1
13/06/2023	452,5379	2084,23	173,3712	206,6146	1100,522	208,927	537,3369	266,619	203,783	158,5431	255,1894	221,9102	277,8792	177,6313	541,6948	642,5918	196,5982	261,8464	1395,789	520,5471	396,8838	320,0241	560,3581	2219,97	285,85	333,9029	2987,16	2861,79	2414,47	2184,21	2062,59	2296,62	1270,025	3032,77	3328,62	137,0536	248,5599	226,2762	233,0021	410,2609	132,8486	230,473	223,677	214,1341	140,7996	147,7743	128,3415	406,2547	354,76	337,1354	230,6965	444,5768	213,0631	5,217	5,342	5,227	4,668	3,992	3,816	3,921	1,879	1,616	1,759	1,68	5,07	5,25	8,25	3,051	2,952	2,654	2,584	3,596	4,8846	4,5215	4,4295	4,61	4,5	875	2,958	2,468	2,42	2,559	3,75	1100,657	-0,076	0,069	0,417	1,006	1,239	-0,1	744146,5	4,0168	3,7941	3,9307	4,1897	4,1
14/06/2023	453,4055	2086,57	173,0327	206,4735	1102,223	209,3362	537,4603	266,9434	203,8241	158,57	255,8851	222,1719	278,2214	177,8363	542,7665	642,5492	196,5801	261,8131	1398,65	521,1093	397,2647	320,3029	560,9674	2222,72	285,88	334,6383	2992,66	2862,37	2418	2184,21	2063,2	2297,84	1270,328	3038,85	3351,01	136,9535	249,0363	225,8512	232,8143	410,6797	132,8663	229,8826	224,4902	214,9933	140,8316	146,9904	128,5529	405,7545	355,8774	337,9189	230,5236	446,1445	212,5144	5,24	5,349	5,239	4,689	3,99	3,789	3,883	1,842	1,582	1,732	1,655	5,07	5,25	8,25	3,05	2,951	2,653	2,583	3,596	4,8078	4,4639	4,3882	4,5545	4,5	875	3	2,499	2,448	2,58	3,75	1100,657	-0,07	0,091	0,425	1,009	1,239	-0,1	744146,5	4,0886	3,8709	3,9745	4,2271	4,1
15/06/2023	454,5754	2098,48	173,6433	206,003	1104,986	209,8669	538,5319	267,8419	204,2172	158,8655	257,1155	222,899	279,1347	178,4071	543,2889	643,225	196,7777	262,0589	1401,589	521,6908	397,6542	320,6026	563,9162	2233,09	285,95	336,5977	3010,74	2875,28	2430,55	2192,83	2078,07	2301,89	1271,588	3058,17	3380,03	136,9883	249,9952	225,2146	232,0118	409,8275	132,8781	229,2816	225,0023	215,6618	140,6641	146,0245	128,4065	407,7263	357,463	339,9029	230,4915	448,2989	211,9782	5,215	5,312	5,189	4,646	3,912	3,719	3,839	1,739	1,494	1,681	1,606	5,07	5,25	8,25	3,039	2,938	2,639	2,566	3,587	4,8921	4,527	4,3798	4,4973	4,5	875	3,112	2,597	2,501	2,576	4	1100,657	-0,068	0,082	0,421	1	1,232	-0,1	744146,5	4,1804	3,9367	4,0013	4,2437	4,1
16/06/2023	454,6965	2094,12	174,741	206,7088	1104,899	209,9314	538,4989	267,7345	204,194	158,8372	257,164	222,7994	279,027	178,3159	543,4163	643,5436	196,8626	262,1553	1402,633	521,9159	397,7924	320,6985	562,8756	2227,36	286,01	335,6863	3006,8	2870,65	2425,59	2188,24	2073,59	2302,05	1271,943	3054,43	3369,04	137,1386	250,2732	226,0736	232,4627	410,5283	132,9025	230,4758	224,8358	215,4985	141,2121	146,3099	128,8427	406,905	357,7905	339,1996	232,3597	449,0434	213,0928	5,224	5,325	5,228	4,715	3,985	3,766	3,853	1,821	1,546	1,697	1,622	5,07	5,25	8,25	3,035	2,936	2,637	2,565	3,585	4,9299	4,5673	4,4075	4,5214	4,5	875	3,11	2,577	2,472	2,541	4	1100,657	-0,069	0,075	0,404	0,992	1,228	-0,1	744146,5	4,1945	3,946	4,0261	4,274	4,1
19/06/2023	453,7284	2094,12	174,5158	205,8271	1104,899	209,5101	538,0248	267,6004	203,9812	158,6403	256,9852	222,6495	278,8709	178,1612	541,9366	642,8096	196,6076	261,7636	1402,558	521,926	397,7283	320,5986	562,8756	2227,36	286,01	335,6863	3006,8	2870,65	2425,59	2188,24	2073,59	2302,05	1271,943	3054,43	3369,04	137,2205	249,7297	225,1626	232,0714	410,4592	132,9421	229,2909	223,7516	214,387	140,6089	146,337	128,6417	406,905	356,7443	339,1996	231,2789	451,0458	211,9686	5,224	5,325	5,228	4,715	3,985	3,766	3,853	1,821	1,546	1,697	1,622	5,07	5,25	8,25	3,035	2,936	2,637	2,565	3,585	5,0699	4,6799	4,487	4,5524	4,5	875	3,146	2,614	2,515	2,597	4	1100,657	-0,07	0,073	0,392	0,979	1,218	-0,1	744146,5	4,1725	3,9186	3,9722	4,2044	4,1
20/06/2023	454,6691	2098,33	173,9915	207,1418	1105,253	209,9091	539,6151	268,51	204,5562	159,0799	257,6298	223,374	279,7794	178,7332	543,4835	645,0516	197,2641	262,6259	1400,455	521,3858	397,3103	320,2447	563,8768	2233,04	286,14	336,6064	3016,01	2875,71	2432,24	2191,81	2073,87	2300,62	1274,295	3064,19	3390,93	137,3545	250,1738	226,6138	233,0535	409,9353	132,9537	230,996	226,1382	216,9256	140,3924	145,8924	128,505	407,325	358,8475	339,9871	233,1632	450,2319	213,5517	5,226	5,338	5,229	4,688	3,954	3,724	3,812	1,806	1,506	1,649	1,575	5,07	5,25	8,25	3,014	2,915	2,615	2,543	3,565	4,9364	4,5003	4,3317	4,4492	4,5	875	3,097	2,52	2,402	2,484	4	1100,657	-0,067	0,074	0,385	0,966	1,202	-0,1	736125	4,1506	3,9164	4,0252	4,2565	4,1
21/06/2023	454,8334	2099,97	174,3304	206,6182	1107,244	209,9861	539,5865	268,4229	204,5371	159,0551	257,8771	223,2925	279,6844	178,6567	543,3373	644,9505	197,2256	262,5581	1400,348	520,9047	396,9096	319,9025	564,2501	2234,53	286,17	336,7035	3017,49	2876,19	2433,67	2192,22	2076,54	2294,5	1274,497	3065,5	3399,59	137,42	250,4156	226,3185	232,7035	408,7974	132,9657	230,7194	224,7598	215,4844	140,2472	145,4567	128,6055	406,6423	358,5187	340,103	232,7957	451,0482	213,2927	5,293	5,403	5,246	4,718	3,957	3,722	3,808	1,811	1,515	1,652	1,574	5,07	5,25	8,25	3,014	2,915	2,615	2,543	3,565	5,0337	4,5844	4,401	4,5088	4,5	875	3,129	2,56	2,433	2,479	4	1100,657	-0,074	0,069	0,375	0,972	1,203	-0,1	736125	4,1092	3,8808	3,9822	4,2018	4,1
22/06/2023	453,2255	2089,69	174,7283	206,0715	1106,528	209,2637	537,9707	267,3534	203,9286	158,5662	256,8831	222,4126	278,5943	177,9339	541,4451	643,3947	196,7507	261,9015	1398,886	520,3168	396,4477	319,5152	561,7607	2224,28	286,2	335,4926	3003,37	2868,54	2422,51	2186,15	2064,37	2290,07	1274,319	3050,42	3360,57	137,3753	249,5966	225,4882	231,9206	408,0138	132,9796	229,7905	225,2115	216,0216	140,1365	144,9399	128,4502	404,5004	357,4692	338,8179	231,7173	450,5451	212,4498	5,295	5,4	5,273	4,792	4,044	3,797	3,871	1,869	1,57	1,702	1,624	5,07	5,25	8,25	3,017	2,919	2,619	2,548	3,567	5,0608	4,5548	4,3632	4,4805	5	875	3,208	2,636	2,491	2,504	4	1100,657	-0,073	0,065	0,371	0,978	1,212	-0,1	736125	4,1399	3,9013	3,9765	4,1923	4,1
23/06/2023	453,5329	2097,07	175,1122	207,6298	1108,119	209,375	539,9347	268,2252	204,6364	159,1158	257,2093	223,0996	279,4691	178,4822	541,2789	645,6875	197,4178	262,787	1395,666	519,7981	396,0585	319,1669	563,4791	2231,48	286,26	336,2967	3011,43	2872,62	2429,75	2189,91	2074,81	2284,7	1275,774	3058,71	3389,49	137,436	249,9894	227,1868	233,1794	408,3214	132,99	231,7339	226,1098	217,0642	139,8187	144,8253	127,9927	403,7751	359,132	339,8156	233,7781	450,9297	214,2535	5,295	5,402	5,25	4,744	3,992	3,736	3,814	1,85	1,532	1,661	1,588	5,07	5,25	8,25	3,007	2,907	2,604	2,532	3,554	5,1587	4,5597	4,3154	4,4452	5	875	3,099	2,492	2,352	2,4	4	1100,657	-0,079	0,053	0,361	0,964	1,206	-0,1	736125	4,1959	3,9359	3,9885	4,2014	4,1
26/06/2023	454,5694	2100,53	174,9267	208,0906	1110,611	209,8477	541,0328	268,681	205,0081	159,378	257,8053	223,4317	279,9132	178,7177	542,6896	647,1356	197,8168	263,2738	1397,751	520,3692	396,4056	319,3886	564,3943	2234,84	286,35	336,4526	3016,53	2877,35	2433,58	2193,23	2078,64	2285,43	1276,569	3063,91	3395,31	137,6785	250,5327	227,6954	233,5156	407,9491	133,0393	232,3502	226,9991	218,0979	139,6687	144,577	128,1934	403,8565	360,2542	339,8203	234,596	450,8173	214,8034	5,315	5,42	5,271	4,745	3,969	3,723	3,816	1,844	1,534	1,671	1,601	5,07	5,25	8,25	3,003	2,903	2,599	2,527	3,549	5,1392	4,5449	4,2956	4,38	5	875	3,077	2,446	2,307	2,369	4	1100,657	-0,078	0,046	0,353	0,948	1,188	-0,1	736125	4,1161	3,8675	3,9503	4,1701	4,1
27/06/2023	454,1024	2096,18	175,429	207,3587	1109,772	209,6597	540,0398	268,0921	204,6301	159,071	257,4799	222,9422	279,3113	178,3106	542,0201	645,9253	197,4447	262,7579	1400,467	521,0162	396,8502	319,7438	563,373	2229,24	286,37	335,4667	3010,86	2872,05	2428,13	2188,51	2075,3	2290,73	1276,9	3058,19	3384,72	137,5747	250,376	226,9983	232,7961	407,6373	133,0579	231,6216	225,8513	216,9955	140,0482	144,6454	128,5158	404,3177	358,7866	338,8168	233,8329	449,7806	214,125	5,297	5,414	5,321	4,758	4,031	3,767	3,843	1,912	1,583	1,71	1,637	5,07	5,25	8,25	2,997	2,896	2,593	2,522	3,546	5,2549	4,6638	4,3707	4,3714	5	875	3,144	2,511	2,354	2,387	4	1100,657	-0,078	0,052	0,366	0,952	1,183	-0,1	736125	4,1033	3,8449	3,93	4,1491	4,1
28/06/2023	453,6351	2101,86	175,1571	207,5805	1111,274	209,4459	541,0473	268,8628	204,9885	159,3433	257,7413	223,5522	280,0822	178,7928	540,8812	646,8104	197,6955	263,0798	1401,774	522,0363	397,6043	320,3271	564,8508	2235,07	286,41	336,2685	3020,58	2879,45	2435,05	2193,47	2080,27	2297,72	1277,479	3068,61	3400,37	137,3697	250,2461	227,4666	233,2497	407,3417	133,0737	232,0882	226,4096	217,5319	139,3699	145,0597	127,8255	405,3791	359,55	339,6271	233,4304	447,1169	214,5598	5,34	5,449	5,329	4,713	3,968	3,71	3,809	1,858	1,535	1,682	1,611	5,07	5,25	8,25	2,992	2,892	2,588	2,518	3,539	5,1296	4,557	4,3109	4,373	5	875	3,092	2,459	2,312	2,356	4	1100,657	-0,072	0,061	0,382	0,962	1,196	-0,1	736125	4,0427	3,7852	3,8704	4,0875	4,1
29/06/2023	451,3634	2085,33	175,247	206,7699	1106,507	208,4302	538,505	267,4101	204,031	158,5871	256,3052	222,3535	278,5885	177,8201	538,4941	644,2485	196,9153	262,0225	1399,776	521,392	397,1038	319,8985	560,7988	2217,54	286,41	333,948	2999,96	2866,1	2417,09	2182,16	2060,86	2295,69	1275,609	3047,55	3341,98	137,4517	248,8317	226,407	232,5028	407,3171	133,092	230,8316	225,9107	217,0174	139,2008	145,3622	127,5712	404,7402	357,4026	337,2195	232,3265	445,6345	213,4145	5,339	5,459	5,401	4,862	4,132	3,841	3,901	1,993	1,644	1,758	1,677	5,07	5,25	8,25	3,013	2,914	2,613	2,544	3,565	5,211	4,6143	4,3753	4,4273	5	875	3,186	2,565	2,414	2,425	4	1100,657	-0,075	0,063	0,383	0,964	1,206	-0,1	736125	4,1015	3,8374	3,9009	4,1342	4,1
30/06/2023	452,2958	2091,6	174,9025	207,018	1108,902	208,8745	539,255	268,3104	204,2993	158,7875	257,3763	223,0756	279,5111	178,3898	539,3052	644,6632	197,0295	262,1604	1404,411	522,872	398,1756	320,7437	562,4255	2223,1	286,47	335,212	3014,3	2871,93	2425,31	2184,64	2065,47	2303,6	1275,542	3063,39	3375,66	137,2019	249,4498	226,5483	232,635	407,7931	133,114	230,9831	225,5803	216,7168	139,1906	145,8042	127,7988	408,0958	358,3623	338,6372	231,8244	449,2219	213,5561	5,298	5,433	5,416	4,9	4,156	3,84	3,862	1,994	1,62	1,717	1,628	5,07	5,25	8,25	3,014	2,915	2,614	2,545	3,565	5,2534	4,6518	4,383	4,4178	5	875	3,188	2,546	2,39	2,384	4	597,985	-0,073	0,058	0,394	0,992	1,235	-0,1	732828,6	4,2173	3,9549	4,0238	4,2461	4,1
03/07/2023	451,8584	2087,24	175,2038	206,6134	1108,521	208,6971	538,6427	268,0014	204,039	158,559	257,0352	222,7876	279,1806	178,1297	538,816	643,9257	196,7769	261,7812	1405,086	523,1853	398,3584	320,8366	561,3829	2217,54	286,58	334,9742	3009,6	2868,57	2420,21	2181,03	2061,12	2304,76	1275,862	3058,66	3359,79	137,1294	249,1796	226,1541	232,4872	408,4044	133,1534	230,484	225,0822	216,1664	139,8042	146,282	128,4184	406,4232	357,6334	338,362	231,9525	452,8275	213,0643	5,302	5,439	5,42	4,938	4,189	3,857	3,865	1,989	1,607	1,697	1,608	5,07	5,25	8,25	3,014	2,915	2,614	2,545	3,566	5,3255	4,7092	4,4355	4,4392	5	875	3,249	2,612	2,435	2,389	4	597,985	-0,072	0,057	0,398	0,994	1,239	-0,1	732828,6	4,0417	3,8955	3,9683	4,1735	4,1
04/07/2023	452,0828	2087,24	175,5974	206,5376	1108,521	208,7917	538,5686	268,0851	204,0012	158,5218	257,1345	222,8465	279,2702	178,1682	539,0757	643,7431	196,7117	261,6814	1405,282	523,2724	398,4054	320,8593	561,3829	2217,54	286,58	334,9742	3009,6	2868,57	2420,21	2181,03	2061,12	2304,76	1275,862	3058,66	3359,79	137,2937	249,2661	225,8238	232,7033	408,8284	133,1776	229,9099	225,3959	216,4363	140,2419	146,3616	128,7175	406,4232	357,4216	338,362	231,3648	450,6211	212,5293	5,343	5,491	5,42	4,938	4,189	3,857	3,865	1,989	1,607	1,697	1,608	5,07	5,25	8,25	3,014	2,915	2,614	2,545	3,566	5,3019	4,6808	4,411	4,4182	5	875	3,212	2,599	2,451	2,444	4	597,985	-0,072	0,058	0,378	0,986	1,233	-0,1	732828,6	4,0637	3,9286	4,0101	4,2157	4,1
05/07/2023	450,6529	2079	175,4948	206,4288	1107,75	208,1357	537,5414	267,265	203,5989	158,2011	256,1394	222,1492	278,4134	177,6015	537,7622	643,013	196,4766	261,3553	1403,436	522,8353	398,0462	320,554	559,3806	2210,29	286,67	333,5565	2996,83	2862,23	2411,43	2177	2050,95	2300,67	1275,799	3044,67	3327,58	137,4682	248,3557	225,8314	232,7666	408,7339	133,1969	229,9385	224,2991	215,2353	139,8248	146,2296	128,2874	405,0484	356,087	336,8313	231,308	448,7351	212,557	5,348	5,478	5,401	4,948	4,25	3,934	3,929	2,059	1,692	1,774	1,683	5,07	5,25	8,25	3,018	2,92	2,619	2,551	3,572	5,3632	4,7719	4,4909	4,4844	5	875	3,223	2,604	2,475	2,487	4	597,985	-0,073	0,05	0,387	0,968	1,205	-0,1	732828,6	4,0661	3,9273	4,0038	4,2045	4,1
06/07/2023	447,7974	2065,08	175,0571	204,4885	1099,644	206,8038	534,4654	265,4815	202,4188	157,2785	254,3136	220,6492	276,5469	176,3968	534,5153	639,5284	195,3978	259,9105	1394,404	519,55	395,5145	318,5046	555,7143	2197,55	286,69	331,5449	2974,75	2848,54	2396,07	2168	2035,02	2286,66	1272,759	3021,41	3282,45	137,3472	246,5701	223,8852	231,397	407,5056	133,2113	227,6612	221,4527	212,1192	139,2324	145,3823	127,2158	401,868	352,3683	334,7435	228,8346	442,9212	210,46	5,36	5,49	5,427	4,985	4,348	4,032	4,003	2,146	1,775	1,843	1,741	5,07	5,25	8,25	3,054	2,956	2,66	2,594	3,611	5,4843	4,9018	4,6565	4,6545	5	875	3,284	2,748	2,624	2,588	4	597,985	-0,065	0,068	0,407	0,983	1,207	-0,1	732828,6	4,1915	4,0572	4,1259	4,3109	4,1
07/07/2023	449,3207	2064,52	173,4809	204,6093	1096,629	207,4952	534,036	265,4045	202,2664	157,1519	254,8703	220,6004	276,5074	176,3484	536,9259	638,7425	195,1656	259,5883	1395,919	519,3174	395,3612	318,3644	555,5446	2196,43	286,76	331,2977	2972,83	2849,71	2394,76	2169,27	2035,83	2289,67	1271,47	3019,71	3264,95	136,8816	247,1604	223,9146	231,5988	407,2578	133,2187	227,6554	221,458	212,0558	139,3492	145,1131	127,3699	402,9243	352,0725	334,5121	228,8877	446,635	210,4593	5,364	5,476	5,409	4,948	4,361	4,068	4,047	2,161	1,809	1,888	1,785	5,07	5,25	8,25	3,067	2,97	2,678	2,616	3,628	5,3783	4,8429	4,6462	4,6832	5	875	3,246	2,735	2,634	2,642	4	597,985	-0,051	0,096	0,421	1,022	1,268	-0,1	732828,6	4,3087	4,1883	4,2576	4,4258	4,1
10/07/2023	450,1749	2071,55	172,7112	204,462	1098,387	207,8855	534,5788	266,0103	202,4494	157,2677	255,603	221,0788	277,1256	176,7007	537,5592	638,7289	195,1404	259,5114	1398,836	520,1914	395,9818	318,81	557,3363	2203,48	286,86	332,1239	2982,48	2859,39	2402,45	2176,65	2043,79	2294,38	1271,671	3029,73	3272,4	136,2574	247,7219	223,8031	231,5519	406,8714	133,2626	227,4646	221,6528	212,2138	139,3416	145,1445	127,4268	404,7535	352,4897	335,2434	228,7869	445,8011	210,2568	5,365	5,492	5,388	4,861	4,236	3,997	4,033	2,056	1,749	1,877	1,78	5,07	5,25	8,25	3,067	2,97	2,679	2,62	3,633	5,3502	4,8354	4,6353	4,6726	5	875	3,281	2,753	2,636	2,641	4	597,985	-0,038	0,116	0,456	1,082	1,309	-0,1	733316,9	4,2859	4,1884	4,2865	4,4556	4,1
11/07/2023	451,502	2074,85	172,7242	204,5018	1102,47	208,5106	535,0561	266,4963	202,6228	157,4043	256,2346	221,4733	277,6454	177,0179	539,4946	639,1646	195,2667	259,683	1404,755	522,2149	397,4995	320,0306	558,3208	2206,1	286,9	332,0003	2990,47	2862,75	2406,73	2178,11	2046,2	2301,56	1271,797	3038,49	3286,88	136,4945	248,2482	223,5892	231,5824	407,4606	133,2835	227,0972	221,4662	211,9694	140,213	145,5188	128,1216	406,6319	351,9798	335,121	228,1648	444,6631	209,9112	5,401	5,507	5,398	4,876	4,23	3,972	4,01	2,081	1,747	1,879	1,78	5,07	5,25	8,25	3,067	2,97	2,679	2,62	3,633	5,4106	4,8781	4,6587	4,6923	5	875	3,303	2,764	2,646	2,654	4	597,985	-0,048	0,105	0,452	1,066	1,308	-0,1	733316,9	4,185	4,0879	4,1831	4,3713	4,1
12/07/2023	456,564	2092	171,5517	205,7024	1109,685	210,8501	537,9116	268,3896	203,7022	158,2341	258,9928	223,0366	279,5968	178,254	545,8403	641,789	196,0716	260,7429	1418,434	526,1169	400,4372	322,3662	562,8074	2221,22	286,98	335,3926	3014,53	2880,59	2424,29	2190,88	2068,7	2320,91	1273,828	3063,64	3324,68	136,1809	250,9572	224,8814	232,8124	408,7255	133,3025	228,5732	223,4293	213,9374	141,1247	146,3367	129,5997	410,8865	355,1834	338,6491	229,5583	452,6929	211,2888	5,386	5,475	5,337	4,747	4,074	3,86	3,95	1,89	1,592	1,761	1,666	5,07	5,25	8,25	3,039	2,941	2,648	2,596	3,617	5,2135	4,6851	4,51	4,6013	5	875	3,213	2,647	2,566	2,586	4	597,985	-0,047	0,125	0,467	1,087	1,331	-0,1	733316,9	4,1315	4,0371	4,1273	4,3135	4,1
13/07/2023	460,0063	2104,4	172,1332	206,9382	1116,723	212,4327	540,3376	269,8875	204,5969	158,9137	260,9896	224,2462	281,1181	179,1998	550,0211	644,4804	196,8742	261,787	1427,33	528,7141	402,3499	323,8684	566,0746	2234,31	287,04	337,0086	3033,43	2895,2	2438,87	2201,73	2080,59	2330,45	1276,837	3082,87	3357,26	136,1889	253,0444	226,0876	233,7802	410,1651	133,3226	229,9827	224,7639	215,2347	142,1705	147,3568	130,7722	413,1229	356,7622	340,2878	230,6269	453,7515	212,6217	5,39	5,457	5,272	4,635	3,95	3,766	3,902	1,803	1,532	1,725	1,638	5,07	5,25	8,25	3,011	2,91	2,611	2,556	3,578	5,1191	4,5567	4,4173	4,5341	5	875	3,141	2,56	2,477	2,525	4	597,985	-0,046	0,124	0,467	1,085	1,348	-0,1	733316,9	4,0229	3,933	4,0492	4,2637	4,1
14/07/2023	459,5543	2095,69	172,4696	206,7837	1116,084	212,2308	539,2656	269,0647	204,1951	158,5946	260,4171	223,571	280,2855	178,6566	549,7312	643,4929	196,5754	261,3746	1427,445	528,3474	402,0547	323,6217	563,932	2226,14	287,09	335,3918	3019,74	2883,59	2429,14	2193,76	2071,02	2326,39	1277,572	3068,14	3341,79	135,9622	252,8838	226,0165	233,7029	410,1179	133,3357	229,8544	225,219	215,7233	142,609	147,4946	131,0793	409,7573	355,6484	338,7158	229,8019	454,054	212,501	5,385	5,474	5,317	4,77	4,048	3,834	3,929	1,911	1,605	1,767	1,673	5,07	5,25	8,25	3,006	2,904	2,603	2,551	3,573	5,186	4,5798	4,4399	4,5526	5	875	3,197	2,606	2,509	2,531	4	597,985	-0,042	0,124	0,474	1,114	1,382	-0,1	733316,9	3,967	3,874	3,9953	4,2182	4,1
17/07/2023	459,248	2098,28	172,5204	206,8367	1117,421	212,0893	539,7375	269,2087	204,3407	158,6817	260,4468	223,6565	280,4247	178,6961	548,9826	643,9385	196,6806	261,4724	1427,032	528,3214	401,9819	323,5119	564,5817	2228,21	287,19	336,0322	3021,66	2886,06	2431,1	2195,79	2075,95	2325,29	1278,882	3069,95	3344,27	135,9622	252,8383	226,2054	233,8222	409,4856	133,3802	230,0342	224,8557	215,2905	142,2742	147,2934	130,9858	411,3866	355,8252	339,2908	229,9552	453,0504	212,6453	5,397	5,467	5,326	4,745	4,02	3,81	3,93	1,874	1,561	1,748	1,659	5,07	5,25	8,25	3	2,896	2,593	2,541	3,563	5,1479	4,5485	4,4281	4,5531	5	875	3,184	2,576	2,476	2,502	4	597,985	-0,042	0,124	0,474	1,114	1,382	-0,1	733316,9	3,9726	3,8731	3,9854	4,2019	4,1
18/07/2023	460,6894	2100,08	172,2328	208,3937	1119,492	212,7544	541,0911	269,9565	204,8297	159,0498	261,1892	224,2502	281,18	179,1559	551,1546	645,8098	197,2275	262,1803	1429,572	529,2357	402,6393	324,0152	565,1189	2230,47	287,24	335,8667	3027,38	2888,06	2434,41	2196,75	2075,11	2330,31	1281,681	3075,98	3357,32	135,8099	253,6553	227,9069	234,9818	409,8861	133,3962	232,0847	226,701	217,244	142,7163	147,796	131,7274	412,1155	357,4414	339,1345	232,0771	457,6743	214,5574	5,4	5,482	5,328	4,769	4,007	3,788	3,896	1,885	1,568	1,746	1,649	5,07	5,25	8,25	2,966	2,862	2,555	2,501	3,535	5,0664	4,4626	4,3294	4,4739	5	875	3,04	2,477	2,382	2,421	4	597,985	-0,041	0,124	0,475	1,132	1,412	-0,1	733316,9	3,9443	3,8453	3,9753	4,1953	4,1
19/07/2023	460,0354	2106,64	172,5921	208,0097	1121,031	212,4611	542,0661	270,7883	205,1802	159,3101	261,5452	224,9156	282,0394	179,6703	549,7832	646,8974	197,5414	262,5789	1429,362	529,7037	402,9758	324,2626	566,7483	2237,32	287,27	336,9743	3039,72	2893,25	2442,8	2199,92	2080,07	2332,87	1284,171	3089,5	3391,9	136,0613	253,4171	227,3532	234,7776	410,1433	133,4302	231,3704	229,5326	220,1666	142,1826	148,6741	131,4485	412,1762	359,5007	340,3159	231,1345	457,2404	213,888	5,409	5,48	5,311	4,767	3,986	3,75	3,842	1,855	1,529	1,701	1,605	5,07	5,25	8,25	2,942	2,836	2,525	2,471	3,507	4,8759	4,3002	4,2079	4,3709	5	875	3,057	2,511	2,434	2,465	4	597,985	-0,045	0,112	0,461	1,108	1,392	-0,1	733316,9	3,8583	3,7492	3,8662	4,0893	4,1
